id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
713077335334953577,Townhouse in Seattle · ★New · 2 bedrooms · 4 beds · 2 baths,461476302,Stephen Michael,Other neighborhoods,South Park,47.52687075216093,-122.32648502798986,Entire home/apt,151,4,0,,,1,73,0,STR-OPLI-22-000502
713118352949781858,Home in Seattle · 1 bedroom · 1 bed · 2 shared baths,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67637,-122.3579,Private room,420,1,0,,,5,0,0,STR-OPLI-21-001075
713696346971569265,Condo in Seattle · ★4.92 · 1 bedroom · 1 bed · 1 bath,10962916,Melissa,Ballard,West Woodland,47.67592,-122.36676,Entire home/apt,145,1,12,2023-08-06,1.11,1,119,12,STR-OPLI-22-001662
713767332227966704,Home in Seattle · ★4.92 · 3 bedrooms · 4 beds · 3 baths,125081123,Elizabeth,Ballard,Loyal Heights,47.67816,-122.3866,Entire home/apt,342,2,24,2023-09-15,2.26,1,111,24,STR-OPLI-22-001714
713924083610192334,Condo in Seattle · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,479127481,Tetiana,Downtown,Belltown,47.61654,-122.34689,Entire home/apt,162,2,40,2023-09-15,4.05,1,311,40,str-OPLI-22-001850
713985335932849093,Home in Seattle · ★4.84 · 2 bedrooms · 2 beds · 1 bath,8146482,Amy,Delridge,North Delridge,47.56109,-122.36242,Entire home/apt,180,1,38,2023-09-12,3.18,3,260,38,STR-OPLI-21-000968
713997824436304100,Condo in Seattle · 1 bedroom · 1 bed · 1 bath,2560620,Khadijih,Other neighborhoods,Greenwood,47.69534,-122.35472,Entire home/apt,140,3,1,2022-10-08,0.09,1,75,1,STR-OPLI-22-001493
714079107989091017,Home in Seattle · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,289940646,Alex And Julia,Rainier Valley,Mount Baker,47.57431,-122.29424,Entire home/apt,151,1,70,2023-09-14,6.65,1,208,70,STR-OPLI-22-001803
714099311904999256,Guesthouse in Seattle · ★4.98 · Studio · 1 bed · 1 bath,18762072,Tony,West Seattle,North Admiral,47.57285,-122.38945,Entire home/apt,120,1,44,2023-09-11,3.71,3,73,44,STR-OPLI-22-001331
714420306156972588,Home in Seattle · ★4.89 · 2 bedrooms · 2 beds · 1 bath,62136985,Olivia,Beacon Hill,North Beacon Hill,47.57294,-122.31303,Entire home/apt,274,2,9,2023-09-04,0.75,1,244,9,STR-OPLI-22-001463
714506971719188668,Home in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,9250565,Joseph,Central Area,Atlantic,47.59284395571927,-122.29854698798508,Entire home/apt,143,1,17,2023-05-26,2.32,1,16,17,STR-OPLI-22-001886
715064952363014230,Guesthouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,407287987,Ashley,Other neighborhoods,Wedgwood,47.69172,-122.28705,Entire home/apt,102,2,22,2023-07-24,2.13,1,276,22,STR-OPLI-22-001747
715115194089859580,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,28420265,Sherry,Beacon Hill,South Beacon Hill,47.53520408479243,-122.2880266734553,Entire home/apt,142,1,3,2023-07-29,0.25,43,181,3,STR-OPLI-22-000704
715128639757286605,Home in Seattle · ★4.82 · 3 bedrooms · 5 beds · 2.5 baths,459759856,Ruben,Beacon Hill,Mid-Beacon Hill,47.55914,-122.30682,Entire home/apt,280,2,11,2023-09-13,1.31,3,305,11,STR-OPLI-22-000967
715138681248849363,Condo in Seattle · ★4.63 · 2 bedrooms · 3 beds · 1 bath,267570604,Capitol Hill Vacation,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,228,1,16,2023-08-11,1.37,1,334,16,STR-OPLI-22-001474
715262634450370999,Condo in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,15476414,Kurt,Downtown,Pike-Market,47.60902512940092,-122.33883632638931,Entire home/apt,249,6,20,2023-08-31,1.74,1,41,20,STR-OPLI-22-001480
715365166022514565,Rental unit in Seattle · ★4.90 · 2 bedrooms · 3 beds · 1 bath,256317110,Jessica,Ballard,Adams,47.66381,-122.37963,Entire home/apt,210,2,31,2023-09-01,2.70,3,62,31,STR-OPLI-19-003390
715565164087321461,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67481,-122.35763,Private room,93,1,19,2023-09-05,1.57,5,79,19,STR-OPLI-21-001075
715567467227513491,Home in Seattle · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67668,-122.35723,Private room,82,1,23,2023-09-14,1.92,5,86,23,STR-OPLI-21-001075
715570064642554038,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67603,-122.35592,Private room,280,1,11,2023-06-19,0.90,5,77,11,STR-OPLI-21-001075
715578050598758808,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Capitol Hill,Broadway,47.61432,-122.32392,Entire home/apt,179,30,0,,,64,364,0,
715801279993955283,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,116740214,Luke,Capitol Hill,Montlake,47.63895,-122.32081,Entire home/apt,107,2,57,2023-08-29,4.96,10,342,57,STR-OPLI-21-000627
715822213517555281,Home in Seattle · 3 bedrooms · 3 beds · 2 baths,48005494,Zeus,Other neighborhoods,Crown Hill,47.69456,-122.37442,Entire home/apt,150,30,0,,,33,305,0,
715970692551214486,Home in Seattle · 5 bedrooms · 6 beds · 3 baths,36912090,Flora,Lake City,Cedar Park,47.71971,-122.28114,Entire home/apt,350,30,0,,,1,136,0,
715983771797394624,Townhouse in Seattle · 3 bedrooms · 3 beds · 3 baths,48005494,Zeus,Delridge,North Delridge,47.55728,-122.36379,Entire home/apt,110,30,2,2023-09-01,0.57,33,365,2,
716075360149269349,Rental unit in Seattle · ★4.64 · 2 bedrooms · 2 beds · 1 bath,256317110,Jessica,Northgate,North College Park,47.70029,-122.34123,Entire home/apt,120,1,11,2023-09-03,0.91,3,77,11,STR-OPLI-19-003389
716105791819974584,Home in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,38082225,Cecilia,Northgate,Haller Lake,47.73273,-122.33946,Private room,60,28,6,2023-08-31,0.89,3,302,6,STR-OPLI-19-003467
716132260196387150,Guest suite in Seattle · ★4.85 · 1 bedroom · 2 beds · 1 bath,2390345,Heidi,Other neighborhoods,Phinney Ridge,47.67621684781898,-122.35768252343084,Entire home/apt,135,2,26,2023-08-23,3.45,1,339,26,STR-PLLI-22-000030
716194393629139034,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,5112492,Leah,Capitol Hill,Broadway,47.62175,-122.32426,Entire home/apt,76,30,2,2023-03-17,0.26,5,232,2,
716248998900052192,Rental unit in Seattle · ★4.94 · 3 bedrooms · 3 beds · 3 baths,314324381,Sophari,Central Area,Atlantic,47.58736864319667,-122.29936160078158,Entire home/apt,222,1,16,2023-09-04,1.69,22,164,16,STR-OPLI-22-001802
716645613537889972,Vacation home in Seattle · ★4.73 · 3 bedrooms · 3 beds · 2 baths,181507273,Shante,Other neighborhoods,Bitter Lake,47.72549009999999,-122.3527015,Entire home/apt,500,3,11,2023-07-24,1.11,1,163,11,STR-OPLI-22-001498
717371243417279210,Home in Seattle · ★4.77 · 1 bedroom · 1 bed · 2 baths,148119462,Michelle,Rainier Valley,Dunlap,47.52824,-122.27853,Private room,55,2,48,2023-09-16,3.97,5,338,48,STR-OPLI-22-000703
718013256852667303,Guest suite in Seattle · 3 bedrooms · 3 beds · 1 bath,225137488,Ariana,Rainier Valley,Columbia City,47.55268,-122.28776,Entire home/apt,114,2,2,2023-07-05,0.21,1,332,2,STR-OPLI-22-001884
718480007706893390,Townhouse in Seattle · ★5.0 · 3 bedrooms · 4 beds · 3 baths,97872694,Jennifer,Ballard,Adams,47.674376838965735,-122.38478132848356,Entire home/apt,297,2,23,2023-09-13,4.04,1,141,23,STR-OPLI-23-000234
718848223590504534,Home in Seattle · ★4.77 · 3 bedrooms · 4 beds · 2 baths,458295751,Emma,Ballard,Whittier Heights,47.6803,-122.36865,Entire home/apt,263,3,30,2023-09-04,2.51,13,165,30,STR-OPLI-22-001402
719503508346212253,Home in Seattle · ★4.54 · 2 bedrooms · 2 beds · 3.5 baths,4656446,Air Concierge,Queen Anne,West Queen Anne,47.6390718,-122.3687475,Entire home/apt,219,2,13,2023-09-04,1.15,14,237,13,STR-OPLI-22-001144
719641831233289998,Condo in Seattle · 2 bedrooms · 2 beds · 2 baths,6746292,Susie,Capitol Hill,Broadway,47.6266,-122.31701,Entire home/apt,199,90,0,,,2,177,0,
719848023866619655,Townhouse in Seattle · 2 bedrooms · 2 beds · 1 bath,123604493,Brian,Queen Anne,East Queen Anne,47.63558,-122.34547,Entire home/apt,245,2,2,2023-04-16,0.27,2,0,2,STR-OPLI-22-000209
720532305259128033,Guesthouse in Seattle · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3264544,Fabio,Delridge,Highland Park,47.52253,-122.35399,Private room,83,2,25,2023-09-10,2.09,5,357,25,STR-OPLI-19-002360
720532657948979027,Guesthouse in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 private bath,3264544,Fabio,Delridge,Highland Park,47.52309,-122.35201,Private room,84,2,30,2023-09-15,2.51,5,362,30,STR-OPLI-19-002360
720563184853313520,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Ravenna,47.66232,-122.29378,Entire home/apt,136,30,0,,,64,364,0,
720753265482470972,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,154,31,0,,,374,344,0,
720906058010376241,Rental unit in Seattle · ★4.58 · 2 bedrooms · 3 beds · 2 baths,340706410,Vince,Downtown,First Hill,47.613316335650055,-122.32918308618952,Entire home/apt,364,3,19,2023-04-25,1.65,68,0,19,STR-OPLI-20-000235
721023418131839701,Home in Seattle · ★4.98 · 2 bedrooms · 3 beds · 1 bath,1530338,Alice,Queen Anne,West Queen Anne,47.63639,-122.3699,Entire home/apt,245,2,63,2023-09-01,5.32,1,227,63,STR-OPLI-22-001552
721193316867257429,Home in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,64654637,Brendan And Jena,Lake City,Victory Heights,47.70417,-122.3077,Entire home/apt,138,3,10,2023-08-22,0.89,2,342,10,STR-OPLI-22-001472
721273236750845074,Home in Seattle · ★4.90 · 4 bedrooms · 4 beds · 2 baths,177935869,Keith,Delridge,South Delridge,47.53338,-122.35889,Entire home/apt,217,2,70,2023-09-12,5.85,1,268,70,STR-OPLI-22-001475
721296039832854145,Townhouse in Seattle · ★4.89 · 2 bedrooms · 3 beds · 2.5 baths,408824836,Amanda,Other neighborhoods,Laurelhurst,47.66742,-122.28013,Entire home/apt,217,2,18,2023-09-10,1.72,1,159,18,STR-OPLI-22-001482
721401291122443593,Townhouse in Seattle · ★4.07 · 3 bedrooms · 3 beds · 2 baths,310761349,StayLocal,Other neighborhoods,Greenwood,47.70440523553447,-122.34641192309111,Entire home/apt,143,2,15,2023-09-04,1.30,6,39,15,str-opli-22-001542
721596176095808963,Home in Seattle · ★4.82 · 3 bedrooms · 4 beds · 1.5 baths,121688409,Evolve,Queen Anne,East Queen Anne,47.63332,-122.35511,Entire home/apt,199,2,33,2023-09-01,3.01,46,336,33,STR-OPLI-22-000676
721618783220030332,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,193,31,0,,,374,0,0,
721714332998954930,Condo in Seattle · ★4.84 · 2 bedrooms · 2 beds · 1 bath,575875,Jeff,Capitol Hill,Broadway,47.61296,-122.33052,Entire home/apt,253,2,49,2023-09-05,4.52,2,129,49,STR-OPLI-22-001535
721819702754590233,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 1 bath,16244132,Isabella,Ballard,Whittier Heights,47.68365,-122.37411,Entire home/apt,161,2,11,2023-07-07,1.20,1,2,11,STR-OPLI-22-001567
721851404898922452,Townhouse in Seattle · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,436672049,Laura,Central Area,Atlantic,47.6006138352383,-122.3054382468582,Entire home/apt,205,2,9,2023-09-04,0.83,10,343,9,STR-OPLI-22-001370
721977769947102749,Townhouse in Seattle · ★4.80 · 3 bedrooms · 4 beds · 2 baths,319261569,Max,Delridge,South Delridge,47.52577770154004,-122.36142323697314,Entire home/apt,238,2,41,2023-09-10,3.63,1,324,41,STR-OPLI-22-001536
721994416197659595,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Northgate,North College Park,47.70641,-122.33388,Entire home/apt,126,30,0,,,64,364,0,
722011166525739291,Townhouse in Seattle · ★5.0 · 2 bedrooms · 3 beds · 2 baths,92895122,Ivory,Other neighborhoods,Wallingford,47.66217,-122.34292,Entire home/apt,227,2,34,2023-09-12,3.09,1,0,34,STR-OPLI-22-001641
722325065569298683,Townhouse in Seattle · ★4.80 · 2 bedrooms · 3 beds · 2 baths,66730429,Abbey,Other neighborhoods,Fremont,47.65938,-122.3493,Entire home/apt,275,1,50,2023-09-10,4.69,1,314,50,STR-OPLI-22-001646
722325373624649718,Loft in Seattle · ★4.93 · 1 bedroom · 1 bed · 1 bath,37686877,Kelly,Ballard,Loyal Heights,47.68506,-122.37789,Entire home/apt,99,2,43,2023-09-10,3.66,1,79,43,STR-OPLI-22-001550
722344918339868585,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,441260321,World Class,Downtown,Central Business District,47.60488,-122.33912,Entire home/apt,140,60,4,2023-08-12,0.40,1,360,4,
722572069341006998,Home in Seattle · ★4.86 · 3 bedrooms · 3 beds · 2 baths,36895981,Jongwoo,Other neighborhoods,Crown Hill,47.69588,-122.37586,Entire home/apt,218,2,22,2023-08-09,1.96,2,231,22,STR-OPLI-22-001612
723112285343465725,Rental unit in Seattle · ★4.89 · Studio · 1 bed · 1 bath,340706410,Vince,Other neighborhoods,Green Lake,47.68522,-122.32808,Entire home/apt,118,1,83,2023-09-14,7.20,68,5,83,STR-OPLI-22-001667
723496840192668662,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,456579564,Tyler,Capitol Hill,Stevens,47.62406545822451,-122.29710571467876,Entire home/apt,213,1,35,2023-09-04,2.98,3,23,35,STR-OPLI-22-001500
724090911193903163,Home in Seattle · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,346304839,Darcie,Northgate,North College Park,47.70360609428128,-122.33636556931152,Entire home/apt,144,1,6,2023-08-27,0.85,1,234,6,STR-OPLI-23-000964
724207103527012141,Townhouse in Seattle · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,23832481,Grace,Delridge,North Delridge,47.55996,-122.3634,Entire home/apt,175,2,3,2022-10-30,0.26,1,0,3,STR-OPLI-22-001583
724599798020380152,Home in Seattle · 2 bedrooms · 2 beds · 1 bath,68052625,Maura,Rainier Valley,Columbia City,47.56037,-122.27748,Entire home/apt,130,30,0,,,2,190,0,
724622292907650906,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,220390118,Sarom,Downtown,First Hill,47.61076,-122.32276,Entire home/apt,90,30,2,2023-07-31,0.75,9,137,2,
724635589008399444,Rental unit in Seattle · ★4.91 · 2 bedrooms · 2 beds · 1 bath,217250303,Ravi,Other neighborhoods,Wallingford,47.65301,-122.33757,Entire home/apt,192,1,23,2023-09-11,1.97,2,145,23,STR-OPLI-22-001578
724777059313424470,Rental unit in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,3949119,Robin,Other neighborhoods,Greenwood,47.68548,-122.35465,Entire home/apt,150,2,12,2023-09-11,1.33,1,68,12,STR-OPLI-23-000049
724895374636019203,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Downtown,Pioneer Square,47.59696,-122.3334,Entire home/apt,137,30,0,,,64,364,0,
725009080119064529,Vacation home in Seattle · ★4.13 · 3 bedrooms · 4 beds · 2 baths,477279461,Yen,Other neighborhoods,Greenwood,47.70305580000001,-122.3604402,Entire home/apt,176,2,8,2023-08-10,0.77,30,341,8,STR-OPLI-22-000515
725081295900758752,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,185,31,0,,,374,322,0,
725081588181100083,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,155,31,0,,,374,344,0,
725082007362318211,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,195,31,0,,,374,232,0,
725082269052010313,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,146,31,1,2023-08-20,1,374,337,1,
725615066199835866,Home in Seattle · 2 bedrooms · 2 beds · 2 baths,18771201,Preet,West Seattle,Alki,47.58877,-122.39398,Entire home/apt,149,30,1,2023-06-21,0.33,2,321,1,
725803539628163955,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,235,31,1,2023-01-05,0.12,374,0,1,
725803969900793258,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,145,31,0,,,374,315,0,
726077875554763522,Home in Seattle · ★5.0 · 6 bedrooms · 6 beds · 3 baths,28420265,Sherry,Beacon Hill,South Beacon Hill,47.53542,-122.29001,Entire home/apt,274,1,14,2023-08-22,1.39,43,188,14,STR-OPLI-22-000704
726120137544807909,Townhouse in Seattle · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,476957044,Xandon,West Seattle,Alki,47.5763942,-122.4096628,Entire home/apt,325,2,5,2023-09-04,2.68,1,4,5,STR-OPLI-22-001585
726209975024945443,Home in Seattle · 2 bedrooms · 2 beds · 0 baths,104834083,Vacasa Western Washington,Ballard,Loyal Heights,47.67946,-122.38542,Entire home/apt,174,1,0,,,16,364,0,STR-OPLI-22-001369
726216486954954873,Guesthouse in Seattle · ★4.91 · Studio · 1 bed · 1 bath,446794582,Lamont,Delridge,Roxhill,47.5342274,-122.3709223,Entire home/apt,90,2,22,2023-09-17,2.12,1,361,22,STR-OPLI-22-001625
726344593677221432,Home in Seattle · ★5.0 · 2 bedrooms · 4 beds · 1 bath,353157781,Lane,Other neighborhoods,Crown Hill,47.69695,-122.36825,Entire home/apt,145,2,45,2023-09-13,4.09,3,146,45,STR-OPLI-22-001376
726386708225684762,Home in Seattle · 1 bedroom · 1 bed · 1 bath,481037708,Haritha,Northgate,Haller Lake,47.72606,-122.34173,Entire home/apt,72,30,1,2022-11-30,0.10,2,15,1,
726411032110088026,Home in Seattle · 1 bedroom · 1 bed · 1 bath,481037708,Haritha,Northgate,Haller Lake,47.7278,-122.34155,Entire home/apt,70,90,0,,,2,0,0,
726710533418380563,Rental unit in Seattle · 1 bedroom · 2 beds · 1 bath,121688409,Evolve,Rainier Valley,Mount Baker,47.57409,-122.29403,Entire home/apt,173,2,2,2023-03-14,0.18,46,0,2,STR-OPLI-22-001494
726781761300444580,Townhouse in Seattle · ★4.55 · 3 bedrooms · 4 beds · 2.5 baths,5325329,Blair,Queen Anne,East Queen Anne,47.63211,-122.34627,Entire home/apt,228,1,33,2023-09-03,4.04,9,211,33,STR-OPLI-21-001399
726913542463175514,Rental unit in Seattle · ★4.60 · 1 bedroom · 1 bed · 1 bath,207773925,Lisa,Northgate,Haller Lake,47.71633,-122.34085,Entire home/apt,87,2,25,2023-09-12,2.22,5,157,25,STR-OPLI-20-000703
726914894122197239,Home in Seattle · 2 bedrooms · 2 beds · 1 bath,1242581,Jeremy,Central Area,Madrona,47.61173,-122.28375,Entire home/apt,220,3,2,2022-11-27,0.20,1,82,2,STR-OPLI-22-001657
726931005408593666,Guest suite in Seattle · ★4.98 · 1 bedroom · 1 bed · 1 bath,48427505,Sophie,West Seattle,Seaview,47.55244,-122.3884,Entire home/apt,107,2,46,2023-09-17,4.01,1,61,46,STR-OPLI-22-001607
727115792213831893,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,4974783,Chuti,Other neighborhoods,Wallingford,47.67061,-122.33368,Entire home/apt,342,2,10,2023-02-06,0.89,1,0,10,STR-OPLI-22-001470
727388977379625257,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,256,31,0,,,374,323,0,
727471654690513974,Home in Seattle · ★4.95 · 4 bedrooms · 4 beds · 2 baths,57126416,Megan,Other neighborhoods,Wallingford,47.65195,-122.34211,Entire home/apt,321,2,42,2023-09-04,4.06,1,216,42,STR-OPLI-22-001759
727717636212032634,Home in Seattle · ★4.40 · 3 bedrooms · 3 beds · 1 bath,481718426,Haymanot,Northgate,Haller Lake,47.73344002103855,-122.33686411202508,Entire home/apt,198,3,5,2023-08-13,2.24,1,347,5,STR-OPLI-23-000730
727744622455792306,Home in Seattle · ★4.89 · 2 bedrooms · 2 beds · 1 bath,481721452,Michael,West Seattle,North Admiral,47.57039,-122.3896,Entire home/apt,191,3,19,2023-08-22,1.69,1,234,19,STR-OPLI-22-001489
728229788835608785,Condo in Seattle · 1 bedroom · 2 beds · 1 bath,7175330,Liz,Downtown,Belltown,47.6146099,-122.3481079,Entire home/apt,215,2,2,2023-07-22,0.29,1,98,2,STR-OPLI-23-000118
728475986281263040,Guesthouse in Seattle · ★4.98 · 1 bedroom · 2 beds · 1 bath,6669347,Peter,Northgate,Maple Leaf,47.69725,-122.3068,Entire home/apt,115,2,93,2023-09-01,8.48,1,0,93,STR-OPLI-22-001711
728609870490786693,Rental unit in Seattle · 3 bedrooms · 3 beds · 2 baths,314324381,Sophari,Beacon Hill,North Beacon Hill,47.57157,-122.31374,Entire home/apt,627,1,1,2023-06-20,0.33,22,174,1,STR-OPLI-22-001148
729010299031462901,Condo in Seattle · 2 bedrooms · 1 bed · 2 baths,7673693,Shawn,Lake City,Olympic Hills,47.73072,-122.31248,Entire home/apt,130,30,0,,,1,4,0,
729160872480500220,Guest suite in Seattle · ★4.51 · 1 bedroom · 2 beds · 1 bath,138628389,Adaje,Delridge,South Delridge,47.52615,-122.35992,Entire home/apt,101,1,115,2023-09-12,10.03,1,153,115,STR-OPLI-22-001605
729227976836849700,Condo in Seattle · ★4.75 · 1 bedroom · 1 bed · 1 bath,64353590,Tauschia,West Seattle,North Admiral,47.58181,-122.39153,Entire home/apt,105,7,8,2023-07-30,1.14,2,206,8,STR-OPLI-22-000565
729244438696228034,Condo in Seattle · ★4.97 · 2 bedrooms · 3 beds · 2 baths,386420269,Kathryn,Downtown,Belltown,47.61511,-122.34735,Entire home/apt,267,2,32,2023-07-25,2.77,27,165,32,STR-OPLI-22-001748
729400436027692831,Guest suite in Seattle · ★4.85 · 2 bedrooms · 2 beds · 1 bath,36895981,Jongwoo,Other neighborhoods,North Beach/Blue Ridge,47.69767,-122.37685,Entire home/apt,115,3,41,2023-09-16,3.69,2,53,41,STR-OPLI-22-001612
729465167522962278,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,217,31,0,,,374,357,0,
729465463900950828,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,167,31,0,,,374,320,0,
729656807804791611,Rental unit in Seattle · ★4.67 · 1 bedroom · 1 bed · 1 bath,451292470,Opulent Living Homes,Rainier Valley,Dunlap,47.52296,-122.26621,Entire home/apt,99,1,3,2022-11-13,0.27,1,39,3,STR-OPLI-22-000789
729935555656834249,Guest suite in Seattle · ★4.75 · 2 bedrooms · 2 beds · 1 bath,135941922,Genanew,Rainier Valley,Columbia City,47.56106,-122.29107,Entire home/apt,125,2,12,2023-08-22,1.07,2,88,12,STR-OPLI-22-001623
730144637935635036,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.6159949,-122.3525743,Entire home/apt,148,31,0,,,374,342,0,
730145056026980286,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Capitol Hill,Broadway,47.6146542,-122.3223223,Entire home/apt,142,31,1,2023-02-18,0.14,374,352,1,
730341297163248416,Townhouse in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,275281791,Maureen,Other neighborhoods,Wedgwood,47.69039,-122.30651,Entire home/apt,125,30,11,2023-09-09,1.15,1,260,11,STR-OPLI-22-001632
730450172350083615,Rental unit in Seattle · ★4.29 · 3 bedrooms · 3 beds · 1 bath,467145135,Vu,West Seattle,Alki,47.56861,-122.4087,Entire home/apt,179,2,58,2023-09-01,5.09,2,24,58,STR-OPLI-22-000263
730478200736736820,Townhouse in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,478314146,Tyler,Rainier Valley,Mount Baker,47.57157,-122.28881,Entire home/apt,167,2,6,2023-05-28,0.60,1,157,6,STR-OPLI-22-001713
730922768215299109,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,138,31,1,2023-08-13,0.81,374,350,1,
730923300407571962,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Cascade,South Lake Union,47.62028770000001,-122.3407099,Entire home/apt,225,31,0,,,374,328,0,
730939023401939459,Condo in Seattle · ★4.19 · 1 bedroom · 2 beds · 1 bath,294452201,NOLA LuXury Residences,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,155,30,16,2023-09-11,1.41,3,361,16,STR-OPLI-22-001474
730958416698466965,Condo in Seattle · ★4.50 · 1 bedroom · 2 beds · 1 bath,294452201,NOLA LuXury Residences,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,154,30,8,2023-08-21,0.71,3,351,8,STR-OPLI-22-001474
730971126112675161,Condo in Seattle · ★4.16 · 1 bedroom · 2 beds · 1 bath,294452201,NOLA LuXury Residences,Capitol Hill,Broadway,47.61825,-122.31289,Entire home/apt,165,30,19,2023-09-05,1.70,3,335,19,STR-OPLI-22-001474
731077735650691113,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,462250797,Steve,Queen Anne,Lower Queen Anne,47.62424,-122.34658,Entire home/apt,60,30,0,,,2,46,0,
731102707295402775,Townhouse in Seattle · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,110825401,David,Central Area,Mann,47.6187012,-122.3016565,Entire home/apt,189,2,29,2023-08-23,2.69,1,354,29,STR-OPLI-22-001456
731156195335647402,Home in Seattle · ★4.92 · 2 bedrooms · 3 beds · 2 baths,482379156,Tuyet,Delridge,Riverview,47.534944217685656,-122.34957317354126,Entire home/apt,133,2,26,2023-09-13,2.55,1,246,26,STR-OPLI-22-000865
731928131829496743,Home in Seattle · ★4.97 · 2 bedrooms · 2 beds · 1 bath,28621343,Jane,Other neighborhoods,Phinney Ridge,47.669118475808595,-122.35697916008255,Entire home/apt,130,2,39,2023-08-28,5.18,1,61,39,STR-OPLI-23-000019
